Sample ID,Oxygen Concentration (O2 %),Carbon Dioxide Concentration (CO2 %),Nitrogen Concentration (N2 %),Humidity (%),Temperature (°C),Packaging Type,Storage Time (days)
974,4.592253913,85.0282602,66.86923414,60.69090816,27.29030766,Plastic,159
975,0.751727523,28.98611841,74.04092443,72.04391282,8.820892145,Paper,49
976,5.581318526,95.23078183,44.86805708,81.33747397,11.14815298,Plastic,181
977,12.53712875,5.081028625,93.75884608,58.02622154,3.063710941,Glass,295
978,1.174799502,15.0759344,73.69200785,80.0984444,26.99899559,Glass,348
979,10.47405457,53.80435569,45.84666553,40.65718917,8.583360697,Plastic,141
980,12.57401554,57.62166787,56.97658666,39.55005207,7.767528538,Glass,18
981,7.085697318,64.55049332,69.292083,69.44828213,27.60787794,Paper,140
982,16.21206506,1.795216019,59.25979902,82.20858033,24.16580587,Plastic,72
983,2.32790349,96.04064078,87.88188862,83.54557065,4.232367646,Paper,242
984,1.670379638,4.554350464,35.75317736,68.6244275,23.07973512,Plastic,261
985,15.319145,14.39188908,30.05858543,61.52935381,27.39099294,Paper,263
986,10.45576851,1.500050301,21.46250506,49.88358526,2.355336546,Glass,143
987,14.48761009,56.72915749,3.87451851,88.80002494,24.75644985,Metal,195
988,9.187891377,93.2334617,4.397095042,49.1817412,16.42260156,Paper,146
989,5.249802495,66.62812189,87.01851379,74.65116643,20.07592348,Plastic,294
990,17.21923844,82.2834811,67.87147533,61.91890799,14.78563017,Glass,26
991,16.80779187,1.426792226,66.0871883,66.51074055,20.93409255,Plastic,59
992,14.61915624,54.24732832,61.50281761,53.60883304,1.02293585,Paper,52
993,5.787833368,46.01034145,84.93699255,87.88938753,22.8812017,Plastic,149
994,12.43582094,49.94689763,48.07866587,64.30093957,1.000310936,Plastic,107
995,7.644354446,7.314097215,87.05404177,86.26725783,13.65899543,Paper,318
996,2.014065333,68.47509257,36.00855812,30.45548497,4.528949794,Glass,59
997,19.27185373,50.37171944,92.67807968,64.36023499,24.70722832,Glass,258
998,2.959509386,76.5383701,69.89583231,73.03121338,9.409827275,Paper,281
999,19.95996069,48.58053434,25.79199589,74.70481027,13.62280634,Glass,19
1000,9.421520655,15.02322546,56.45208368,84.29861291,12.86252224,Metal,166
1001,3.969278213,64.86086971,53.34975309,30.26409654,23.17505897,Plastic,25
1002,11.4257298,17.32139757,13.87609229,30.01980956,14.43433079,Paper,4
1003,18.34456797,87.25221688,59.16516628,58.33580765,23.66875005,Metal,3
1004,15.40350013,61.35031228,31.54708381,31.7576223,2.205248304,Plastic,362
1005,16.95712799,15.80466797,5.329641804,88.47195322,5.747819037,Paper,27
1006,13.86857236,96.23757194,94.87075015,43.32391047,16.54602749,Glass,346
1007,14.5685802,51.88470979,64.18488787,58.35988376,28.41264974,Paper,219
1008,17.84818912,7.382555342,87.70420129,33.6682578,2.242735402,Paper,44
1009,5.318061385,62.72060715,67.6379949,61.32290497,1.292526485,Plastic,212
1010,10.32898174,25.39457081,35.76267084,52.79736751,4.696520248,Plastic,52
1011,4.723277334,80.38897584,51.31753843,32.67960173,19.23459387,Plastic,153
1012,20.74226137,81.80042515,67.60710136,50.107456,11.9697875,Metal,202
1013,19.8308402,97.89684085,96.02920729,53.48616121,24.76657138,Glass,321
1014,0.924020358,50.23676615,25.44157897,89.39528948,2.157994544,Paper,11
1015,14.84652111,45.55019228,87.51020816,42.47315232,5.892422604,Paper,68
1016,19.43768983,75.37221298,92.41537275,62.68677692,9.000792164,Glass,227
1017,3.874024713,13.33381857,67.07450991,89.23893295,18.8019026,Paper,121
1018,11.97005532,54.73685983,93.13353608,77.52115248,20.55518071,Plastic,333
1019,19.23370542,54.67013525,39.84807089,89.60205005,3.726098819,Paper,15
1020,0.809470952,9.038364969,95.30631599,88.09789888,28.31414127,Glass,57
1021,14.67608359,41.85661014,70.30800943,59.37237253,10.23132406,Metal,330
1022,6.314594254,85.34315138,4.296376165,71.78255099,21.39506289,Metal,64
1023,19.41988048,85.62974684,90.6965959,36.62658762,15.72623157,Glass,230
1024,20.39511732,10.01384273,48.49883362,56.4689295,6.682743406,Paper,11
1025,19.83516962,9.163016187,46.08666578,78.54111254,25.38684969,Paper,121
1026,10.01107713,26.34327815,56.69001394,60.32011926,24.54714085,Metal,224
1027,18.11669141,87.48912965,15.02351622,72.16194197,11.88215562,Paper,225
1028,17.75108243,12.97736825,46.96968825,74.7450798,17.65822757,Metal,125
1029,6.769199891,72.02768058,83.12960895,45.20814847,7.734770878,Glass,148
1030,17.42433341,10.2064454,1.646697668,82.54196238,20.69554886,Glass,228
1031,0.873459566,62.35147159,27.36442432,57.58934585,9.270804379,Paper,30
1032,12.56204046,35.67112318,0.345213186,42.61110622,25.32236203,Plastic,10
1033,4.907184699,78.9125049,41.62955978,81.92495291,6.521553128,Plastic,54
1034,2.619847913,23.44567584,72.8587195,55.06912837,0.444102685,Metal,186
1035,1.708321914,63.95626276,79.89730573,75.0187463,8.055241259,Glass,207
1036,14.65243542,23.6446852,94.52445714,62.88198433,5.731574594,Metal,255
1037,7.203386743,71.39466228,60.88961084,52.91230513,15.24859319,Glass,157
1038,15.24762552,87.38043565,25.53722398,78.5925849,6.11109875,Metal,129
1039,1.465947523,12.76749973,92.42238012,65.0681959,22.89569612,Metal,58
1040,6.689568061,86.67290929,77.55404381,53.43372615,7.24111914,Metal,195
1041,11.37536801,59.39816792,57.48540545,36.57587222,21.2090454,Paper,76
1042,16.62611415,12.79833804,69.59445755,83.72671883,17.35412769,Plastic,89
1043,6.761927311,42.81143135,92.43920387,32.12817512,29.58749569,Glass,354
1044,13.18112977,16.16994332,71.26816344,81.7912409,29.99702931,Metal,81
1045,18.61693494,70.0647541,36.90061331,51.59769149,26.0857825,Plastic,186
1046,12.97154063,75.91092663,71.33151741,68.36032581,22.79950108,Metal,326
1047,4.968853022,10.66907238,4.123788457,85.33198343,11.59369242,Metal,268
1048,0.609976335,50.66337128,38.70291463,39.10239693,22.59830181,Glass,79
1049,18.28506646,81.4810431,40.69167088,64.01702854,28.70026611,Paper,145
1050,0.544530687,93.62268785,16.76713962,75.86597174,0.701327262,Metal,129
1051,18.38126496,51.40043489,2.406239507,75.45502996,16.13744101,Glass,14
1052,11.1547861,95.03289444,13.42478554,61.53791488,6.539949132,Paper,119
1053,19.7265149,53.61532815,65.49668743,67.48436759,16.73628948,Paper,2
1054,16.79456963,39.47963041,80.24865275,75.45161965,13.99341269,Plastic,4
1055,20.95682291,84.83549254,98.82152892,80.46165827,17.27305745,Plastic,244
1056,7.429876943,49.34897277,34.70171396,75.70878581,16.52886664,Metal,66
1057,16.13423524,47.24306081,59.9779843,51.24029659,28.80321118,Plastic,246
1058,8.500356094,49.08221769,93.72078218,89.80358406,16.56558327,Glass,90
1059,10.12940046,84.69382169,16.78747396,56.07016162,25.38696264,Glass,178
1060,13.21486418,83.21096001,71.79279408,31.46788217,9.594608604,Plastic,60
1061,18.35985169,40.41164724,75.52237544,51.7570171,13.14302066,Glass,232
1062,20.66734451,33.396656,8.988656033,37.66697727,14.11240428,Glass,353
1063,16.15691435,49.2436096,86.13881358,37.28655694,8.3618413,Metal,176
1064,8.831325747,57.31997372,81.32919421,46.89210241,11.39370784,Metal,167
1065,8.906361348,23.90988734,3.436960357,33.20252965,17.95539238,Glass,198
1066,15.5154701,79.41611296,9.199333047,71.3107313,17.4056329,Plastic,60
1067,5.090442347,48.6996283,5.0077767,34.43933305,19.09306034,Glass,83
1068,2.408908964,33.47115029,33.54087883,42.19737333,10.55453746,Paper,74
1069,7.511603095,10.7714172,50.97797017,35.57398287,9.474944855,Paper,311
1070,6.103294926,23.96063152,53.28153802,33.79006385,18.34853648,Paper,26
1071,6.292839718,94.93318906,26.8399093,46.06509993,3.985852453,Metal,243
1072,4.982401997,30.57945871,91.16852897,64.31393806,7.590946306,Plastic,323
1073,0.979747663,16.96904301,36.88945271,87.88113339,1.263832109,Glass,116
1074,0.473565236,46.12121189,4.650460581,82.53339926,2.178325578,Plastic,323
1075,20.74339795,30.77806556,30.09268844,82.55603553,7.301498378,Plastic,180
1076,9.040458495,3.612409102,53.15783131,40.56402216,0.585878409,Plastic,262
1077,8.132426926,32.38220721,40.88136008,45.89443161,7.362317763,Paper,114
1078,14.30462821,54.45645153,27.45686766,34.58359901,19.64928969,Glass,266
1079,4.661506256,55.21606596,13.21919265,76.70810039,1.833212354,Metal,38
1080,19.95418874,35.72023623,81.93453356,34.18897809,13.10210033,Plastic,77
1081,16.5346108,44.78554535,99.61490969,63.40174025,27.39326361,Plastic,102
1082,1.968689948,96.55524003,33.02125914,44.87253434,23.73854487,Paper,12
1083,8.827438214,37.79711288,38.22394231,44.60673804,9.163125069,Paper,302
1084,18.47357263,25.89685864,61.84194872,89.44350331,27.74416438,Glass,49
1085,19.84489927,24.4223577,71.87230333,75.40678842,9.889394902,Metal,254
1086,9.868691585,45.83068481,39.26375053,80.2163615,2.17546489,Metal,347
1087,12.92029803,75.97606286,90.50245875,64.31896112,29.8216787,Paper,249
1088,3.591009473,20.6782196,56.04439852,82.26085724,26.10067582,Glass,72
1089,20.81542429,70.9586831,45.09396863,68.72943235,13.9779835,Plastic,197
1090,4.941938559,2.212867353,64.70260804,86.77042229,19.99129573,Glass,253
1091,19.80309408,41.9514045,95.28510444,46.88031516,20.13684234,Metal,358
1092,13.67761496,77.60892001,79.47577421,65.71917275,5.834466922,Paper,299
1093,12.80169901,33.93942228,4.09731174,71.40788088,6.001458995,Plastic,222
1094,10.81518988,56.41733643,33.29776008,53.5762383,14.0874211,Plastic,60
1095,4.920999065,20.57742536,47.10741403,82.78247894,27.3471942,Metal,357
1096,3.789435869,74.22533957,31.52030546,88.78818979,0.299813246,Plastic,157
1097,4.70816177,5.322682417,70.04873733,59.62616948,23.47516908,Glass,342
1098,3.996559679,85.26901022,82.64428807,53.43843929,1.725803511,Metal,202
1099,16.3933155,19.899819,73.16137501,58.31627571,14.34666345,Metal,267
1100,7.417617917,87.45236337,98.93439535,81.16420474,19.13618499,Plastic,35
1101,1.30891194,35.31767121,27.32751002,68.72810553,20.60277801,Metal,255
1102,20.35424497,72.29608909,87.51145055,32.68634235,1.754377908,Paper,23
1103,18.571125,31.99060725,76.68560425,62.53019463,12.55810852,Glass,165
1104,19.49002272,90.60057596,36.28165788,31.03800736,17.51511782,Metal,28
1105,20.89357349,12.75104884,73.43904191,76.71212226,1.981366119,Paper,351
1106,3.734410709,17.93412695,10.49718805,49.69873641,4.052836698,Plastic,314
1107,8.381458195,49.3537095,78.95441489,58.32044893,19.90946969,Metal,53
1108,15.94718414,8.28565006,53.2798272,77.92068635,15.6491459,Paper,284
1109,14.64683092,19.67842045,29.29978825,32.78692904,4.854859838,Plastic,298
1110,3.316424443,94.38226158,65.61215245,39.51249214,16.05718011,Paper,85
1111,17.15091231,97.65131715,64.19783787,53.87762259,27.3807712,Plastic,349
1112,4.790807951,37.688307,21.02767365,43.79550981,0.467627543,Glass,124
1113,4.77778815,92.3362735,3.13670174,50.27408555,19.2790132,Metal,207
1114,11.32276544,54.5279851,43.41889643,89.89048427,2.209513038,Glass,165
1115,12.49244464,27.04727234,56.99423575,79.52486625,0.193483289,Glass,47
1116,12.22380174,70.26963224,87.67286731,83.0341089,4.51963466,Metal,156
1117,2.012074902,65.92429048,92.82885789,86.22327801,12.68719896,Glass,266
1118,18.43893203,98.91361938,52.92764129,50.45615282,24.07031997,Glass,279
1119,5.65104089,26.57822401,75.40496803,47.82461747,8.453564898,Paper,5
1120,2.806861855,67.23874432,43.98639691,44.04374955,18.77019637,Plastic,82
1121,18.67483487,5.297173127,74.63360744,79.80701468,12.33469914,Glass,119
1122,20.07311631,11.45323927,20.55967234,70.77311174,7.029953759,Metal,262
1123,18.1184672,0.491445658,37.16936701,44.17031895,15.42741343,Paper,125
1124,17.01888596,99.94612204,63.45937708,52.61962975,23.92393471,Plastic,303
1125,13.7945574,80.24714235,1.913980764,60.40270584,24.9747711,Glass,215
1126,11.61291905,78.69362917,72.2738849,61.68840344,25.39558596,Glass,28
1127,1.918023282,51.02163492,83.56999658,83.32366371,10.15673438,Metal,269
1128,8.636672153,30.07670158,39.97425194,52.83396798,23.80368194,Glass,25
1129,7.889190006,15.21130202,44.84944748,84.51144183,6.365353653,Metal,7
1130,5.528854081,28.53900641,85.143093,56.48205362,22.15275304,Glass,194
1131,15.21948038,37.65952507,77.58789807,74.78236049,28.45153279,Glass,80
1132,10.46380286,75.65537869,28.88613395,85.8152592,0.412315041,Metal,322
1133,1.793865912,54.01221271,32.46521305,84.45454224,13.21091794,Plastic,36
1134,4.701828921,7.840614293,67.91993542,33.41717204,19.43312965,Paper,258
1135,14.38010816,1.901097995,56.36348944,42.3422577,21.05327311,Metal,113
1136,1.691134963,10.32298474,16.30673415,58.61432553,5.282632748,Plastic,294
1137,17.8902245,41.1088215,31.06199793,55.8932574,29.16549826,Plastic,202
1138,10.44856241,93.32597241,90.00832936,68.45349989,18.45796104,Metal,14
1139,10.14425947,63.77650787,68.84862623,86.68254305,4.930218037,Paper,155
1140,12.4813227,80.2024074,98.59883434,36.74428268,0.615675351,Metal,85
1141,17.33583219,46.69082199,76.72455175,57.11151991,23.49792596,Glass,140
1142,7.369212445,36.23044171,94.20324577,41.54466227,2.391142183,Glass,97
1143,14.27053759,10.92919723,21.69723853,83.6464559,4.231527632,Plastic,185
1144,11.92379805,87.60570892,77.17133899,87.87481115,17.24490081,Glass,342
1145,5.680890847,78.3376869,2.119730263,58.72210091,18.1051651,Paper,358
1146,18.46336671,16.89499795,67.10892617,36.24061786,20.60661356,Metal,189
1147,16.76620385,51.27483033,46.98129958,77.11768,11.80542038,Paper,82
1148,13.86164334,48.78874331,34.74133118,71.82848103,23.21696007,Plastic,300
1149,17.87715814,62.54664611,86.25419479,51.2802496,29.23075799,Glass,180
1150,18.2264488,94.62407071,85.4413425,83.24444844,8.132848292,Glass,349
1151,14.90478621,58.01916703,2.327940319,88.54991339,21.0908585,Metal,105
1152,17.59357856,54.06770495,60.98956173,63.47123095,27.85405957,Paper,210
1153,14.67715355,5.127261,36.84643921,63.94367468,20.58860288,Paper,329
1154,14.31494213,6.384456854,41.62453405,47.85081031,20.43328496,Metal,249
1155,13.0289778,18.81594445,83.22086985,65.07036216,6.713177073,Glass,72
1156,15.83177777,3.343830092,31.05299318,56.37853923,16.05390601,Plastic,161
1157,3.414846701,74.36095427,94.31057618,48.13146162,16.87568531,Plastic,133
1158,18.51019887,72.36069737,18.04541925,34.03111179,21.00388687,Metal,240
1159,18.32152973,13.69201782,66.30597009,45.16247158,29.9046435,Metal,78
1160,0.711268215,83.62428219,67.24329619,41.87127898,1.009314676,Metal,58
1161,17.35957009,15.56312488,25.29429663,62.52251907,1.956979838,Paper,125
1162,2.79338023,30.18744114,32.54258584,66.10020131,2.338502083,Glass,11
1163,7.103984054,24.97279223,83.49636941,66.51430346,22.28937403,Glass,27
1164,15.63932256,37.29347915,76.20434497,53.29086006,4.090613853,Metal,207
1165,3.459881827,25.54091021,32.97667844,55.27378402,18.67355623,Plastic,222
1166,17.1955108,48.94619755,53.44225904,80.05430578,9.740066337,Paper,312
1167,17.49160432,40.80004735,6.261861596,58.57396881,13.71959869,Metal,250
1168,10.70607564,98.65829213,20.95371365,89.26639993,6.469894795,Paper,315
1169,0.233464719,5.687042378,48.63347383,56.3770338,25.98319684,Metal,208
1170,6.099096983,14.3039195,8.688776154,68.97485668,17.58450972,Paper,109
1171,12.99377259,5.377306801,84.34890225,33.02177994,28.33689791,Plastic,296
1172,20.60679112,62.62153538,71.82882039,69.20039547,17.23788749,Plastic,61
1173,13.30490271,5.545476814,94.3690037,81.08558366,3.717240918,Plastic,122
1174,5.529894844,83.66032976,69.37734391,86.54747031,5.126113015,Plastic,239
1175,13.35071919,51.24266921,94.04609709,89.8392367,29.67221929,Glass,106
1176,11.38569444,52.7480617,55.49580431,46.93071874,21.76695592,Glass,279
1177,16.39876876,56.20329132,60.06183925,64.52220389,1.478362501,Paper,36
1178,2.335895351,17.16428926,97.69940836,57.04307913,21.11343015,Metal,38
1179,16.00548316,19.84926128,64.24870177,63.82904883,12.3651914,Glass,72
1180,11.41247149,31.94985056,3.175578229,39.44717743,9.216251605,Metal,56
1181,20.22653288,59.39029194,72.40789739,81.36897436,4.621823812,Paper,167
1182,7.24512827,21.09076582,90.55632234,84.5741366,25.19711864,Metal,221
1183,13.32179757,11.72153954,79.57846695,56.97969979,1.91524137,Plastic,76
1184,19.57938741,97.01467695,58.42494394,46.82579169,8.695063871,Plastic,210
1185,2.242453315,2.295983299,67.16322096,38.45000566,9.191486815,Glass,211
1186,19.68807538,80.28947079,99.02015975,71.02588949,4.827158519,Paper,228
1187,14.4768116,78.82471144,9.157142642,48.73391038,15.2455465,Glass,225
1188,1.517794535,29.79168997,66.75775838,84.57231419,0.351078804,Glass,254
1189,6.390138549,13.64909894,28.41142969,70.26074849,9.029265462,Glass,156
1190,14.90079665,14.64830181,64.04503062,68.74111951,28.00888332,Paper,363
1191,1.507627571,69.77341856,60.80159523,63.56412695,9.31588708,Plastic,149
1192,12.26736262,64.31637845,15.43033753,32.74658037,10.81378161,Plastic,318
1193,7.32895589,78.29629286,20.75398991,85.91534614,14.19495145,Glass,279
1194,13.07713432,93.75436912,62.20079485,67.6762496,16.85080125,Metal,231
1195,1.056008507,69.22354359,12.91017174,89.643719,24.26125934,Plastic,190
1196,18.31511925,15.6695685,26.59156943,62.24138429,5.709636695,Plastic,225
1197,20.44591946,24.41991741,83.54103022,72.60665351,26.15239132,Paper,65
1198,20.34954718,84.23515371,32.77644145,33.37257347,22.72648071,Plastic,108
1199,15.76772328,21.00967698,48.85720961,67.90417061,21.67951004,Plastic,80
1200,2.818802419,7.344979464,94.11991948,75.8789767,2.604137211,Glass,133
1201,15.94770079,70.3576774,22.79219397,76.71085769,0.649220699,Glass,174
1202,0.613866554,40.31238291,39.02363913,76.20669913,17.82038103,Paper,64
1203,0.562382227,92.01200125,60.68513178,43.57695764,25.89401888,Paper,210
1204,6.86345358,65.0604816,75.55835906,88.52390866,17.53324392,Metal,297
1205,10.31264268,9.132855881,90.17517333,89.71092724,6.397045963,Plastic,98
1206,16.20151503,94.79087107,91.55575146,34.53575251,2.715596938,Glass,172
1207,14.38087337,25.92987064,77.68634343,86.18678537,20.98789358,Glass,89
1208,9.419366563,33.78752779,22.91025058,47.36695166,21.65310832,Plastic,362
1209,5.818797325,40.28581533,2.578452071,71.35704491,5.175951021,Paper,226
1210,20.93990205,5.217307211,38.43901564,50.28665524,0.845709465,Glass,143
