Sample ID,Solvent Type,Temperature (°C),Casting Speed (m/min),Pressure (bar),Solvent Concentration (%),Additives (Type),PLA Yield (%),Quality Classification
829,Dichloromethane,185.6129807,4.38903771,13.15462653,2.833945591,None,88.03460985,High
830,Toluene,206.8462989,2.59062244,29.02293579,7.430912713,Plasticizer,87.76860932,High
831,Acetone,204.8189514,3.849656919,9.567370318,8.232783518,Plasticizer,89.71218349,High
832,Acetone,209.6901275,3.287502832,12.78113131,6.007435235,None,91.76149678,High
833,Dichloromethane,186.7952402,4.113840391,17.74731439,4.910661682,Fillers,94.28845976,High
834,Toluene,187.799008,2.443122954,26.5756737,5.456341708,None,86.41357243,Low
835,Acetone,215.6163807,4.036138179,15.41675208,5.107262671,Plasticizer,88.96468121,High
836,Toluene,209.9991119,2.581055677,23.59663202,9.679879266,None,85.66989593,Low
837,Dichloromethane,216.3291395,4.734346045,26.40935246,8.144719242,Plasticizer,92.58550747,High
838,Acetone,210.3486128,2.688674454,12.7504089,3.664697719,Fillers,89.4773289,High
839,Toluene,203.8862122,2.581786724,14.81875459,5.073513216,Plasticizer,92.06929135,High
840,Acetone,206.1653095,4.032823377,13.91390559,6.352098331,Plasticizer,88.22194424,High
841,Dichloromethane,215.565117,4.197099613,25.82139522,6.903886897,Fillers,93.44317241,High
842,Toluene,203.1522702,2.995201014,6.108671549,5.745471168,None,90.34828078,High
843,Acetone,205.295653,1.309090161,12.71052722,8.48101308,Stabilizer,94.43607822,High
844,Dichloromethane,186.2590686,2.604912039,21.98521394,8.140848156,Stabilizer,85.78814639,Low
845,Acetone,198.9568488,4.856326263,19.13608749,6.041263349,Plasticizer,90.14276825,High
846,Acetone,208.6558845,3.888437869,15.90723398,8.835435094,Plasticizer,92.66455246,High
847,Ethyl Acetate,190.8377079,4.150231717,18.49870568,8.008716244,Fillers,91.00152648,High
848,Ethyl Acetate,188.0901672,0.647714745,9.939614646,8.22865479,None,85.2319414,Low
849,Dichloromethane,192.5530723,2.605367582,15.76791554,9.651206235,Stabilizer,94.72338678,High
850,Ethyl Acetate,189.6600251,3.409795101,17.5425746,4.13173553,Stabilizer,87.98263693,High
851,Dichloromethane,188.5965055,4.235147076,27.52972805,4.141185299,Fillers,87.49277866,High
852,Ethyl Acetate,196.9940337,0.721731441,11.52087907,9.111618046,Fillers,89.85659876,High
853,Acetone,216.3135406,4.335974985,26.69571255,8.177810987,Stabilizer,90.42158108,High
854,Dichloromethane,200.2823859,2.967804215,21.10603502,9.412364331,None,92.66288138,High
855,Dichloromethane,187.5168152,1.387912868,5.508520777,2.505041283,None,88.93273658,High
856,Acetone,183.0788668,1.927648474,23.11578342,7.022056618,None,89.39960376,High
857,Dichloromethane,207.8462458,1.768682983,5.888796939,3.157026705,Plasticizer,90.34959916,High
858,Dichloromethane,195.3119506,2.888865654,29.93452817,6.031177586,None,88.943871,High
859,Ethyl Acetate,212.8732379,0.73258556,26.81591719,3.245975455,Plasticizer,94.14548079,High
860,Dichloromethane,206.3804307,1.213412713,12.43359369,3.024628072,Plasticizer,93.51251967,High
861,Toluene,211.849658,4.157118695,11.43528075,2.097346763,Fillers,89.54973695,High
862,Acetone,190.8778416,1.096717958,14.53602705,7.041910499,Plasticizer,85.00194862,Low
863,Ethyl Acetate,207.6943569,1.550283213,13.90417413,4.872180934,Plasticizer,94.00934496,High
864,Ethyl Acetate,190.5624794,2.540167725,14.30844546,2.841506279,Fillers,86.24336573,Low
865,Toluene,217.5627392,2.827043997,12.95691365,4.582702222,None,87.44512415,High
866,Acetone,205.4549713,3.936247158,20.52833517,3.351552732,None,86.52361284,Low
867,Acetone,192.980472,2.51299592,9.106591593,9.533558652,Stabilizer,86.7981557,Low
868,Ethyl Acetate,190.7804745,4.054390795,26.14953231,4.560039086,Stabilizer,93.02877538,High
869,Dichloromethane,187.6370634,3.282558382,25.3100621,4.671628186,Plasticizer,90.79501442,High
870,Ethyl Acetate,207.7856384,1.008948827,16.9120802,8.718864027,Stabilizer,94.56095163,High
871,Acetone,188.7486245,1.203491473,26.31824913,7.18204609,Fillers,87.31453512,High
872,Toluene,203.8121306,2.466651765,11.17862675,7.681372859,Stabilizer,89.85634908,High
873,Ethyl Acetate,190.5854011,2.286002269,5.439136393,7.088014432,Stabilizer,94.77428369,High
874,Acetone,206.4787578,3.845949213,20.48019813,9.569570272,Plasticizer,93.26443514,High
875,Ethyl Acetate,212.5975891,3.113317129,16.44773517,3.656006652,Fillers,92.28615679,High
876,Dichloromethane,211.1210097,2.246598865,19.17911366,9.912313934,Stabilizer,86.88975201,Low
877,Ethyl Acetate,210.4340532,1.268421276,27.48348523,8.64764942,None,92.69405401,High
878,Ethyl Acetate,187.5088962,1.52076696,29.24813934,6.711780711,Fillers,88.47565123,High
879,Acetone,183.5353979,3.089754583,20.86132849,7.298972995,Fillers,90.30536897,High
880,Acetone,207.9579531,2.405474622,24.10138975,7.190607012,Plasticizer,91.09161213,High
881,Acetone,194.7338886,2.81717379,7.095210837,2.467169792,Fillers,91.09363712,High
882,Ethyl Acetate,197.2938491,1.268048459,9.017889622,3.744131988,Fillers,92.26523472,High
883,Dichloromethane,181.2459637,3.483078136,23.33012012,9.691767076,Fillers,91.61702093,High
884,Toluene,190.383058,4.336424334,15.78413641,6.274915431,Fillers,85.68370879,Low
885,Toluene,181.3470562,1.660727781,16.14913176,5.026828826,Fillers,89.57347026,High
886,Acetone,215.1674309,2.711814016,12.71519204,8.096307707,Fillers,91.64021607,High
887,Acetone,189.7358673,4.889872981,20.18390959,6.196151541,Fillers,87.95992982,High
888,Ethyl Acetate,202.2934868,1.999587832,9.629126135,2.105302171,None,88.13056687,High
889,Toluene,181.5591728,3.177708552,20.67290698,7.889900774,Fillers,86.24567548,Low
890,Acetone,206.6738957,0.905880651,9.344971428,7.85774048,Plasticizer,89.18614986,High
891,Dichloromethane,192.9210938,3.227067511,6.595650868,3.321189697,None,94.86830434,High
892,Dichloromethane,215.9167675,0.90334298,13.25894222,9.653280707,Fillers,87.85319361,High
893,Acetone,215.5247276,4.816559459,10.77850855,3.791265052,Stabilizer,90.31436893,High
894,Acetone,193.0116247,3.720481934,27.22479096,5.661994939,Plasticizer,92.43237253,High
895,Toluene,216.0384358,4.046719047,6.373836347,2.91788769,None,85.13497271,Low
896,Toluene,219.8463069,3.668469623,9.415342314,6.826258556,Plasticizer,94.0043956,High
897,Ethyl Acetate,213.0166266,3.153780662,18.71799014,5.00360896,None,88.86550185,High
898,Toluene,213.7948539,2.524607515,17.02667977,4.825387698,Stabilizer,93.69115987,High
899,Dichloromethane,189.9603494,4.362680209,6.146300459,8.615815018,Plasticizer,85.38947659,Low
900,Dichloromethane,203.068096,4.805760504,5.1813107,2.076493703,Plasticizer,86.45663552,Low
901,Acetone,182.6902366,2.745662778,29.70169855,8.383574167,None,88.22529454,High
902,Toluene,183.7967175,4.691907721,21.47086751,6.571588526,None,88.45461773,High
903,Ethyl Acetate,219.9557045,3.124998095,14.13515327,9.888788108,Stabilizer,93.47794223,High
904,Dichloromethane,193.06557,2.922728841,16.76080619,6.715545765,Fillers,85.11201115,Low
905,Dichloromethane,209.9273565,2.545172298,11.66375301,2.443033073,None,91.41111776,High
906,Ethyl Acetate,212.2666021,1.441794927,13.62184459,2.405162612,None,86.31312436,Low
907,Ethyl Acetate,214.3209308,0.516738474,21.22611168,9.065223891,None,93.23215651,High
908,Dichloromethane,219.9051319,1.586778021,27.07029497,8.729713164,Stabilizer,92.78573266,High
909,Dichloromethane,189.6598594,2.793754272,9.603250577,4.767120605,Fillers,89.99921027,High
910,Ethyl Acetate,181.6140331,2.209819785,26.00903763,6.944259873,Fillers,87.12687226,High
911,Dichloromethane,196.4476607,2.518183526,8.038915738,5.916730856,Stabilizer,91.34495391,High
912,Acetone,185.2032268,4.912916988,10.37480559,9.737312441,Fillers,86.56258318,Low
913,Acetone,180.8970356,2.076225668,5.929382201,9.599687207,Plasticizer,86.90023793,Low
914,Ethyl Acetate,194.4170731,2.534823227,8.520296552,9.870712068,Stabilizer,91.26689902,High
915,Toluene,211.34953,1.100819981,27.93257864,8.931590245,None,94.91228446,High
916,Ethyl Acetate,202.6472276,0.715809796,16.48596867,9.276412726,Fillers,93.91060837,High
917,Ethyl Acetate,192.5111196,3.989342816,6.941646544,3.73823023,Plasticizer,90.93107358,High
918,Toluene,206.1736802,3.068074288,28.99317095,8.648054312,Stabilizer,90.38536769,High
919,Toluene,189.2807272,3.923171627,26.97480769,7.670856906,Stabilizer,94.9838488,High
920,Toluene,180.5752578,1.174382595,23.86706302,9.702292071,None,90.47397148,High
921,Acetone,210.5741355,3.07322947,28.3368198,6.570094628,None,89.20116522,High
922,Dichloromethane,204.9497234,1.641391135,10.50323552,2.681337334,Stabilizer,94.09555536,High
923,Acetone,210.492105,1.526278176,25.90923233,6.779191129,Plasticizer,87.34184296,High
924,Dichloromethane,181.5575207,0.551867063,22.24977991,7.492647424,None,85.9752599,Low
925,Acetone,213.4847851,1.086533256,26.74398124,3.76256823,Stabilizer,91.34090034,High
926,Dichloromethane,204.781048,1.891706502,24.92278914,5.152907068,Stabilizer,85.95849634,Low
927,Acetone,202.535814,1.025954423,13.66237658,6.788027312,None,88.73148537,High
928,Toluene,204.9845619,4.936362982,24.35996343,4.992845899,Fillers,89.23577386,High
929,Ethyl Acetate,214.5773299,1.888846918,11.56140757,4.999581738,Plasticizer,90.47538067,High
930,Acetone,203.4774603,1.08645776,13.21480408,3.064693113,Fillers,94.91659546,High
931,Dichloromethane,203.2380152,1.395870408,7.697642931,9.525973785,Fillers,87.20981723,High
932,Toluene,219.6271663,3.144664528,28.3769154,8.003955076,Plasticizer,88.75756379,High
933,Acetone,210.2692067,0.788195857,12.27508409,2.009947511,Plasticizer,86.32240124,Low
934,Acetone,197.6917522,4.380953586,18.01556163,8.124906272,None,91.07613526,High
935,Toluene,208.29588,4.826748557,14.78332091,7.918359941,None,92.27673182,High
936,Acetone,195.5692189,1.610363393,28.99820301,2.077847681,None,89.82076823,High
937,Ethyl Acetate,189.1550185,2.525428709,13.37622927,4.956834381,Plasticizer,87.45831268,High
938,Acetone,203.8740751,0.59960503,24.46364554,6.853981523,Fillers,91.20888269,High
939,Ethyl Acetate,217.1272839,3.383196011,26.38540387,5.622005215,Plasticizer,90.39157723,High
940,Ethyl Acetate,217.1655808,2.362667261,15.89016244,8.22388895,None,86.71185723,Low
941,Toluene,193.6762111,1.715263097,14.45429536,5.403666661,Fillers,89.05681901,High
942,Acetone,201.1070986,1.430766998,23.69364552,3.230903756,None,89.35197092,High
943,Toluene,188.4654359,3.443103849,27.82239951,9.811324994,Fillers,94.82617754,High
944,Acetone,219.8252444,2.37297664,23.87329333,3.936319942,None,93.49285832,High
945,Acetone,219.2447163,1.308466801,10.67815914,7.741538484,Plasticizer,92.34370788,High
946,Dichloromethane,205.9803572,3.600990867,27.20769369,3.145250493,Stabilizer,93.88777026,High
947,Acetone,212.1765624,3.042825274,14.68954169,4.63210091,Stabilizer,92.35484406,High
948,Toluene,208.6040065,4.364024247,19.40573529,5.536220867,Fillers,94.03401855,High
949,Ethyl Acetate,203.7263288,1.028641545,25.78589048,3.537856036,Plasticizer,85.54553115,Low
950,Acetone,182.1339199,4.035499709,9.709869185,5.599676611,None,89.56066209,High
951,Dichloromethane,198.1905737,3.530825541,24.61275339,3.257302584,Fillers,92.46898335,High
952,Toluene,206.9914521,1.017549216,19.90406995,6.472052312,Fillers,90.83295797,High
953,Acetone,207.1012646,3.626693284,27.33354105,7.30970602,None,86.75166164,Low
954,Toluene,194.9249047,2.4869628,9.299260046,2.499474272,None,88.40492087,High
955,Dichloromethane,217.6676795,4.752431535,15.51705593,8.969056969,None,88.17774375,High
956,Dichloromethane,186.6942813,1.137251078,25.82107732,3.48112708,Plasticizer,87.61346913,High
957,Toluene,200.0143778,3.392750259,5.480792586,3.802899403,Stabilizer,88.43135554,High
958,Acetone,207.6353591,2.218910205,7.805034169,7.290798721,Fillers,90.14853288,High
959,Ethyl Acetate,207.8854322,4.805666018,29.76413032,5.750008483,Fillers,93.54869025,High
960,Dichloromethane,205.9455583,1.984887029,12.00985446,5.995164793,Stabilizer,92.42032662,High
961,Acetone,191.0115285,4.829836593,29.38857984,3.025239877,Fillers,93.35249704,High
962,Acetone,186.2482627,4.55668633,9.563288775,8.445886575,Plasticizer,93.83603745,High
963,Ethyl Acetate,205.4376131,1.716724559,14.02736108,6.936433969,None,89.16150456,High
964,Dichloromethane,203.9720846,4.115937996,23.82173611,3.083056346,Stabilizer,88.46026284,High
965,Dichloromethane,187.1742404,4.980218908,21.44446018,4.991994936,Plasticizer,85.57623382,Low
966,Acetone,208.2055658,1.63698351,19.52806,8.483279462,None,94.30491622,High
967,Acetone,198.2068797,2.465497262,18.2474794,6.546840368,Stabilizer,85.65823018,Low
968,Ethyl Acetate,206.7104237,2.840813315,26.08601109,2.869190233,Plasticizer,92.41135515,High
969,Ethyl Acetate,213.4946832,1.827190111,10.87371407,4.982216366,Stabilizer,88.78108304,High
970,Dichloromethane,186.7891371,0.568691778,16.06177317,3.941555188,Stabilizer,94.48780774,High
971,Toluene,180.7657947,1.490581599,8.886307304,6.139724429,Plasticizer,89.19602021,High
972,Dichloromethane,211.1641035,1.76871598,19.89853989,8.746889031,Fillers,93.16608351,High
973,Acetone,204.387897,2.496198656,11.26361061,5.490137078,Plasticizer,87.82654832,High
974,Dichloromethane,207.9855828,1.269961153,13.34605161,5.466736243,Stabilizer,87.99088717,High
975,Toluene,213.526199,4.429644605,16.78126792,9.242807219,Stabilizer,90.9551941,High
976,Ethyl Acetate,212.1124374,3.672100097,5.669264643,6.6094833,Plasticizer,94.97982634,High
977,Toluene,218.4368059,0.883402149,7.298448398,6.529528699,None,90.17572418,High
978,Toluene,201.4374032,3.42541603,22.14823052,4.095279135,None,94.36308636,High
979,Toluene,199.5398253,3.441454144,15.72424952,6.861781983,None,92.86249828,High
980,Ethyl Acetate,196.075488,4.802995281,26.61975555,6.607283739,None,92.95864314,High
981,Toluene,186.1476417,0.513593921,22.36680009,5.174811763,Plasticizer,89.35959989,High
982,Toluene,202.9042893,1.615696024,5.202523541,9.925564527,Fillers,88.8654225,High
983,Toluene,191.080501,4.675061657,20.41780827,9.05512772,None,86.91921808,Low
984,Acetone,216.8523005,4.694602619,7.343121651,7.996690321,Stabilizer,94.63941267,High
985,Toluene,203.3276322,3.742638887,24.52332949,6.298764707,None,94.59393612,High
986,Ethyl Acetate,203.7136072,3.945934945,29.78769221,5.696478415,Fillers,92.47067734,High
987,Toluene,194.1969864,0.911673311,18.27996986,3.479179162,Plasticizer,87.9625245,High
988,Toluene,182.0795741,2.812441257,22.0694875,4.445899792,Fillers,87.4517954,High
989,Ethyl Acetate,181.2697506,1.542123461,10.93285402,8.191686399,Fillers,94.88610242,High
990,Toluene,196.9334058,1.315481196,15.93994359,5.629991632,Fillers,85.66542815,Low
991,Ethyl Acetate,183.3826151,4.146364846,26.40238331,9.058156133,None,93.43564292,High
992,Toluene,204.2738782,1.107671615,9.185573694,3.183289091,None,88.55458,High
993,Ethyl Acetate,215.2389202,2.608932366,11.63839014,6.066776768,Fillers,89.1886972,High
994,Toluene,215.3165927,4.723602078,16.13584188,7.175725472,Plasticizer,93.31977649,High
995,Toluene,206.3618164,1.33624425,22.8062223,6.13478765,None,85.90603016,Low
996,Acetone,188.4492733,4.900970407,14.39709887,9.113815133,Plasticizer,88.54169679,High
997,Acetone,214.5198733,4.974295936,28.19330699,9.916506255,None,94.52024277,High
998,Toluene,215.4437374,3.000277196,7.361426282,2.926677267,Plasticizer,91.99065913,High
999,Toluene,187.8661434,1.265642331,14.27010494,3.039639233,None,92.54939165,High
1000,Dichloromethane,209.4970434,1.922471996,22.72385309,3.042592908,Fillers,92.57505301,High
1001,Ethyl Acetate,191.460782,2.410217747,10.64966914,7.449416769,Stabilizer,85.60570083,Low
1002,Dichloromethane,212.1056125,1.89195901,21.41032836,4.981408764,Stabilizer,87.03207593,High
1003,Acetone,219.889516,1.762860109,9.105423956,7.86651729,Plasticizer,89.91263256,High
1004,Acetone,181.2010402,4.875033691,6.399507122,5.243771783,Plasticizer,88.68150232,High
1005,Acetone,215.8946346,1.190141723,8.025392919,7.020853771,Fillers,89.10912293,High
1006,Acetone,204.9052213,3.799975589,28.24961958,8.158864045,Fillers,92.81447379,High
1007,Toluene,218.9353048,0.501846302,18.79377207,6.385727285,Plasticizer,85.14679235,Low
1008,Acetone,198.6003807,3.182822012,24.90864439,6.316028724,Stabilizer,91.60491926,High
1009,Toluene,213.8955172,4.621743518,13.31636252,2.705874602,Fillers,85.00110232,Low
1010,Toluene,182.4957627,1.795703423,19.8164662,5.286253943,Plasticizer,85.63058526,Low
1011,Acetone,193.411162,1.334866889,17.37380334,6.366217226,Fillers,89.0828612,High
1012,Acetone,182.6806615,3.432559077,28.64344899,5.695846605,Fillers,93.4094852,High
1013,Ethyl Acetate,219.0137253,3.706706333,23.6893659,9.206256002,None,86.44995766,Low
1014,Dichloromethane,212.6789563,3.596137335,23.26356579,9.252245057,Fillers,90.54621409,High
1015,Acetone,214.1018968,1.93692596,6.158831736,8.575339045,Plasticizer,91.78505227,High
1016,Ethyl Acetate,217.5186093,1.63491081,18.74174173,5.002384603,Fillers,87.29532884,High
1017,Ethyl Acetate,183.4041394,4.8016346,16.67478635,7.738393214,Plasticizer,90.12330255,High
1018,Dichloromethane,195.4239037,4.654847787,28.19605667,5.162307689,None,94.11407283,High
1019,Toluene,182.8413956,2.557924745,11.4335497,3.860748792,None,90.12228525,High
1020,Acetone,188.4317241,4.307872398,11.74583633,4.743221148,Stabilizer,86.57323062,Low
1021,Dichloromethane,189.1746311,2.535455649,15.28365622,2.567717066,None,91.27814297,High
1022,Acetone,198.7642884,2.409750581,11.08424284,4.654220072,None,90.9220018,High
1023,Ethyl Acetate,190.7424867,1.205433264,8.229597945,5.685937738,Plasticizer,85.2695476,Low
1024,Ethyl Acetate,184.0391243,2.418827254,26.43537117,9.643847158,Stabilizer,85.90594406,Low
1025,Toluene,186.6996436,2.918376224,18.95691311,4.50728469,None,86.56781355,Low
1026,Ethyl Acetate,185.8910225,0.601269473,26.53406797,9.219628314,Fillers,86.36289078,Low
1027,Ethyl Acetate,218.9230719,2.498508523,25.77836914,3.830866207,Stabilizer,87.59465771,High
1028,Dichloromethane,210.3717003,4.016102983,12.05105887,3.527751182,None,89.54105323,High
1029,Acetone,218.7104586,3.560207254,18.69343611,6.151963651,Stabilizer,88.71716298,High
1030,Acetone,197.5896195,3.35820645,7.080442569,7.380090954,None,93.90649891,High
1031,Dichloromethane,191.1347393,4.592999428,27.8812971,2.354658006,Plasticizer,91.12109409,High
